"site,""elevation"",""year"",""month"",""tave"",""vpd"",""par"",""seasonLength"""
CBT,2710,2007,10,4.75806451612903,0.359173687602949,813.39870945484,0.542465753424658
CBT,2710,2007,11,0.275,0.256422372381446,686.442672976334,0.542465753424658
CBT,2710,2007,12,-9.65,0.0877000882450603,565.493332758334,0.542465753424658
CBT,2710,2008,1,-11.9596774193548,0.0836627905907195,733.863228974516,0.542465753424658
CBT,2710,2008,2,-7.56034482758621,0.131355058329086,959.084138168965,0.542465753424658
CBT,2710,2008,3,-5.21774193548387,0.183680602081988,1277.55354702935,0.542465753424658
CBT,2710,2008,4,-0.375,0.259675938659836,1413.85600748267,0.542465753424658
CBT,2710,2008,5,5.99193548387097,0.447574648900569,1455.61806315839,0.542465753424658
CBT,2710,2008,6,11.7583333333333,0.920696756675358,1653.546669005,0.542465753424658
CBT,2710,2008,7,15.5725806451613,1.37838654965773,1526.13161335581,0.542465753424658
CBT,2710,2008,8,14.6290322580645,1.19034885273596,1269.71869881548,0.542465753424658
CBT,2710,2008,9,10.175,0.737535690619424,1037.26933613933,0.542465753424658
CBT,2710,2008,10,5.08870967741935,0.394666520044506,819.096771930646,0.542465753424658
CBT,2710,2008,11,-0.175,0.2310597083793,617.994664566,0.542465753424658
CBT,2710,2008,12,-7.875,0.114181731206101,557.887999662666,0.542465753424658
CBT,2710,2009,1,-6.98387096774194,0.139068522188617,709.409032718064,0.542465753424658
CBT,2710,2009,2,-5.65178571428571,0.165480009291694,940.239998250358,0.542465753424658
CBT,2710,2009,3,-1.99193548387097,0.222065950708397,1164.54193095806,0.542465753424658
CBT,2710,2009,4,1.23333333333333,0.263721077535415,1331.91467274633,0.542465753424658
CBT,2710,2009,5,8.70161290322581,0.520461039533318,1429.50193186323,0.542465753424658
CBT,2710,2009,6,10.65,0.626882885735968,1373.13066853733,0.542465753424658
CBT,2710,2009,7,14.8225806451613,1.00352364055129,1197.0683934329,0.542465753424658
CBT,2710,2009,8,13.4032258064516,0.872127069584291,1088.33032959935,0.542465753424658
CBT,2710,2009,9,10.2083333333333,0.676307320724854,907.487994388,0.542465753424658
CBT,2710,2009,10,2.08064516129032,0.250163904360087,745.259352798387,0.542465753424658
CBT,2710,2009,11,-0.708333333333333,0.229395599257459,777.952002108334,0.542465753424658
CBT,2710,2009,12,-10.5166666666667,0.105538253503252,616.032004446666,0.542465753424658
CBT,2710,2010,1,-7.70161290322581,0.137596856693392,713.92000067516,0.542465753424658
CBT,2710,2010,2,-8.55357142857143,0.132218427584741,972.834292983929,0.542465753424658
CBT,2710,2010,3,-3.39516129032258,0.208529892454842,1280.40259241226,0.542465753424658
CBT,2710,2010,4,1.66666666666667,0.288816345769809,1262.73066386067,0.542465753424658
CBT,2710,2010,5,5.90322580645161,0.502503022606634,1497.64130208968,0.542465753424658
CBT,2710,2010,6,13.0916666666667,0.957696506628683,1445.749326786,0.542465753424658
CBT,2710,2010,7,15.9354838709677,1.11543341251593,1136.52645116032,0.542465753424658
CBT,2710,2010,8,14.0725806451613,0.703091422285653,946.82838528645,0.542465753424658
CBT,2710,2010,9,11.6916666666667,0.659966036698576,1016.41599929467,0.542465753424658
CBT,2710,2010,10,5.58064516129032,0.338748677759075,697.30063734871,0.542465753424658
CBT,2710,2010,11,-3.7,0.166237194815271,707.050667364334,0.542465753424658
CBT,2710,2010,12,-3.93333333333333,0.138175308882568,538.261332996,0.542465753424658
CBT,2710,2011,1,-10.0806451612903,0.115498625358982,691.602583368064,0.542465753424658
CBT,2710,2011,2,-9.21428571428571,0.110339809322736,821.691430822142,0.542465753424658
CBT,2710,2011,3,-2.24193548387097,0.199497562863379,1078.35871375065,0.542465753424658
CBT,2710,2011,4,1.075,0.244157232362234,1234.02665731333,0.542465753424658
CBT,2710,2011,5,5.16129032258065,0.347500699285397,1390.09032258065,0.542465753424658
CBT,2710,2011,6,12.0666666666667,0.80638399846115,1481.07731883567,0.542465753424658
CBT,2710,2011,7,15.9758064516129,0.983329840792598,1051.29290820419,0.542465753424658
CBT,2710,2011,8,15.6048387096774,1.1717242120348,1085.71871465581,0.542465753424658
CBT,2710,2011,9,10.9083333333333,0.706451540544041,937.663996021,0.542465753424658
CBT,2710,2011,10,4.74193548387097,0.362079017569013,780.159996386774,0.542465753424658
CBT,2710,2011,11,-2.56666666666667,0.196554340216837,683.989334391334,0.542465753424658
CBT,2710,2011,12,-7.04166666666667,0.142018632238534,668.042667126666,0.542465753424658
CBT,2710,2012,1,-6.54838709677419,0.15914113430521,719.61805749742,0.542465753424658
CBT,2710,2012,2,-7.47413793103448,0.144707804190248,909.84828070793,0.542465753424658
CBT,2710,2012,3,-0.209677419354839,0.268636972047119,1301.53289824742,0.542465753424658
CBT,2710,2012,4,4.76666666666667,0.467086937550868,1337.80267648767,0.542465753424658
CBT,2710,2012,5,8.73387096774194,0.835176745390952,1483.87096547903,0.542465753424658
CBT,2710,2012,6,14.925,1.37064222678307,1372.14935016933,0.542465753424658
CBT,2710,2012,7,16.1854838709677,1.26714286358544,1007.84516581613,0.542465753424658
CBT,2710,2012,8,15.1048387096774,0.960892764132353,1040.84645070774,0.542465753424658
CBT,2710,2012,9,10.9,0.623062336197379,939.136003979,0.542465753424658
CBT,2710,2012,10,5.09677419354839,0.373224175117378,817.434839169677,0.542465753424658
CBT,2710,2012,11,0.233333333333333,0.275876675106617,708.522664796,0.542465753424658
CBT,2710,2012,12,-7.5,0.109482144587007,551.264000713,0.542465753424658
CBT,2710,2013,1,-10.3064516129032,0.0988462725730921,696.113547934516,0.542465753424658
CBT,2710,2013,2,-9.50892857142857,0.131939743260086,972.834284211071,0.542465753424658
CBT,2710,2013,3,-3.08870967741935,0.209207753339039,1105.42452156,0.542465753424658
CBT,2710,2013,4,1.075,0.272157232362234,1228.38399953233,0.542465753424658
CBT,2710,2013,5,6.9758064516129,0.469225422738242,1385.10451069806,0.542465753424658
CBT,2710,2013,6,13.9333333333333,0.981251286329145,1422.93333801,0.542465753424658
CBT,2710,2013,7,16.2822580645161,1.1507865699617,1034.91097249032,0.542465753424658
CBT,2710,2013,8,14.3790322580645,0.888830539897794,1015.20515993258,0.542465753424658
CBT,2710,2013,9,11.35,0.535921287378585,852.287994395666,0.542465753424658
CBT,2710,2013,10,3.06451612903226,0.300302397605502,800.578061815483,0.542465753424658
CBT,2710,2013,11,-1.75,0.194711153414824,669.269335564334,0.542465753424658
CBT,2710,2013,12,-9.35833333333333,0.105199275886428,649.397335196334,0.542465753424658
CBT,2710,2014,1,-7.88709677419355,0.135283840517734,720.805155399354,0.542465753424658
CBT,2710,2014,2,-5.65178571428571,0.128337152148837,867.165712026787,0.542465753424658
CBT,2710,2014,3,-3.20161290322581,0.205128943854513,1315.5406494571,0.542465753424658
CBT,2710,2014,4,1.36666666666667,0.250150097560096,1342.21866526367,0.542465753424658
CBT,2710,2014,5,6.75806451612903,0.467288210582761,1476.51096909968,0.542465753424658
CBT,2710,2014,6,11.9333333333333,0.914060514266807,1563.01867227867,0.542465753424658
CBT,2710,2014,7,16.008064516129,1.2154610490747,1231.96902909,0.542465753424658
CBT,2710,2014,8,13.3790322580645,0.843897641274365,955.37548522871,0.542465753424658
CBT,2710,2014,9,11.4833333333333,0.611833519356584,929.813339183,0.542465753424658
CBT,2710,2014,10,6.37903225806452,0.382563757671661,788.23225353129,0.542465753424658
CBT,2710,2014,11,-2.55,0.187846912497903,624.128000812666,0.542465753424658
CBT,2710,2014,12,-5.975,0.123429272920454,579.477332873334,0.542465753424658
CBT,2710,2015,1,-6.16129032258065,0.148478229083996,720.567744190967,0.542465753424658
CBT,2710,2015,2,-3.76785714285714,0.183974970302713,939.714290725,0.542465753424658
CBT,2710,2015,3,0.0241935483870968,0.280241280906422,1223.42193707161,0.542465753424658
CBT,2710,2015,4,2.98333333333333,0.423249123533593,1315.72266245767,0.542465753424658
CBT,2710,2015,5,6.11290322580645,0.389613944830855,1139.1380559171,0.542465753424658
CBT,2710,2015,6,13.5083333333333,0.81520878924901,1353.01332865667,0.542465753424658
CBT,2710,2015,7,13.8145161290323,0.613190426700809,925.460650139677,0.542465753424658
CBT,2710,2015,8,14.1612903225806,0.674932731359183,1013.3058091671,0.542465753424658
CBT,2710,2015,9,11.6916666666667,0.569299370031909,914.11199977,0.542465753424658
CBT,2710,2015,10,6.95967741935484,0.388119396888941,740.74838427742,0.542465753424658
CBT,2710,2015,11,-2.55833333333333,0.195533873782668,682.762667111334,0.542465753424658
CBT,2710,2015,12,-7.76666666666667,0.125034683423142,604.501329492334,0.542465753424658
CBT,2710,2016,1,-9.29032258064516,0.123457807539365,712.495482505807,0.542465753424658
CBT,2710,2016,2,-5.74137931034483,0.162603935513392,1011.11171711897,0.542465753424658
CBT,2710,2016,3,-1.5,0.222198115826823,1153.62065104484,0.542465753424658
CBT,2710,2016,4,2.48333333333333,0.319516759463126,1250.46399953233,0.542465753424658
CBT,2710,2016,5,6.55645161290323,0.483398352772673,1397.6877414829,0.542465753424658
CBT,2710,2016,6,14.025,0.965412418784656,1432.25600748267,0.542465753424658
CBT,2710,2016,7,14.991935483871,0.88653099662875,1057.94064832935,0.542465753424658
CBT,2710,2016,8,12.9274193548387,0.656055387740427,928.072256031613,0.542465753424658
CBT,2710,2016,9,10.3166666666667,0.52401947748602,948.458669940334,0.542465753424658
CBT,2710,2016,10,6.54032258064516,0.402320138419861,804.376772383226,0.542465753424658
CBT,2710,2016,11,0.591666666666667,0.234868488382169,629.280005842,0.542465753424658
CBT,2710,2016,12,-7.4,0.108183803920949,572.117330527334,0.542465753424658
CBT,2710,2017,1,-7.7741935483871,0.0943841602373417,674.03354296355,0.542465753424658
CBT,2710,2017,2,-3.40178571428571,0.155391334752987,898.182852879642,0.542465753424658
CBT,2710,2017,3,0.298387096774194,0.229307217825886,1259.50967063065,0.542465753424658
CBT,2710,2017,4,2.24166666666667,0.31505219149252,1384.41600046767,0.542465753424658
CBT,2710,2017,5,6.83870967741935,0.565665046744233,1473.8993598171,0.542465753424658
CBT,2710,2017,6,13.5916666666667,1.1862976055139,1517.63201028867,0.542465753424658
CBT,2710,2017,7,15.7903225806452,1.19289998210297,1060.07742161774,0.542465753424658
CBT,2710,2017,8,13.8870967741935,0.970330565224876,1095.21548884935,0.542465753424658
CBT,2710,2017,9,10.9416666666667,0.689345221194622,920.735998129334,0.542465753424658
CBT,2710,2017,10,4.88709677419355,0.370804491752719,839.514839622257,0.542465753424658
CBT,2710,2017,11,1.575,0.257638620329612,652.832003281334,0.542465753424658
CBT,2710,2017,12,-4.15833333333333,0.181185915805255,644.490670875666,0.542465753424658
CBT,2710,2018,1,-5.70967741935484,0.169752074014755,744.78451340613,0.542465753424658
CBT,2710,2018,2,-5.38392857142857,0.14230753478231,862.171426066071,0.542465753424658
CBT,2710,2018,3,-1.74193548387097,0.224148880137336,1217.72386779968,0.542465753424658
CBT,2710,2018,4,3.34166666666667,0.353351408207779,1374.60266713433,0.542465753424658
CBT,2710,2018,5,9.16129032258065,0.699158487639614,1504.05161064032,0.542465753424658
CBT,2710,2018,6,13.9083333333333,1.10000382895902,1339.02933847767,0.542465753424658
CBT,2710,2018,7,16.7177419354839,1.45956520602371,1120.14451431871,0.542465753424658
CBT,2710,2018,8,14.7096774193548,1.10355239584942,1043.93290390097,0.542465753424658
CBT,2710,2018,9,11.9083333333333,0.729093795087898,988.693329822,0.542465753424658
CBT,2710,2018,10,4.25,0.282762776658549,695.40129112387,0.542465753424658
CBT,2710,2018,11,-4.10833333333333,0.165544003908234,665.834671588666,0.542465753424658
CBT,2710,2018,12,-8.59166666666667,0.129170854460073,657.493326310666,0.542465753424658
CBT,2710,2019,1,-8.65322580645161,0.127336194776268,750.007737632257,0.542465753424658
CBT,2710,2019,2,-8.59821428571429,0.115388378021621,912.640002004287,0.542465753424658
CBT,2710,2019,3,-2.64516129032258,0.177787794962007,1169.76516876161,0.542465753424658
CBT,2710,2019,4,3.05,0.273498744329004,1378.037342219,0.542465753424658
CBT,2710,2019,5,4.79032258064516,0.321107852716806,1434.01290322581,0.542465753424658
CBT,2710,2019,6,11.1916666666667,0.715228729410058,1504.13866526367,0.542465753424658
CBT,2710,2019,7,15.5161290322581,0.993932579758834,1324.3251572171,0.542465753424658
CBT,2710,2019,8,15.2016129032258,1.10063941373796,1094.26580215581,0.542465753424658
CBT,2710,2019,9,12.1666666666667,0.953022700326353,992.373328656666,0.542465753424658
CBT,2710,2019,10,1.7741935483871,0.414141475106906,844.025807586774,0.542465753424658
CBT,2710,2019,11,-1.05,0.280408312338146,695.274663393,0.542465753424658
CBT,2710,2019,12,-7.79166666666667,0.124374415193511,627.807997899334,0.542465753424658
Cinnamon,3463,1980,1,-12.6854838709677,0.0813543692608914,705.847743515807,0.378082191780822
Cinnamon,3463,1980,2,-14.0258620689655,0.0968203667501238,1025.83172969759,0.378082191780822
Cinnamon,3463,1980,3,-13.9193548387097,0.101880997970005,1236.47999705452,0.378082191780822
Cinnamon,3463,1980,4,-9.44166666666667,0.115232859608536,1319.64799672633,0.378082191780822
Cinnamon,3463,1980,5,-1.21774193548387,0.174310293905838,1320.28903090032,0.378082191780822
Cinnamon,3463,1980,6,6.1,0.461032364360326,1702.85867695533,0.378082191780822
Cinnamon,3463,1980,7,8.38709677419355,0.669648931913637,1528.98065195,0.378082191780822
Cinnamon,3463,1980,8,7.41129032258065,0.735629068490002,1469.15096593161,0.378082191780822
Cinnamon,3463,1980,9,6.19166666666667,0.647011710521735,1368.223997194,0.378082191780822
Cinnamon,3463,1980,10,-2.25,0.312736804003797,1095.21547753484,0.378082191780822
Cinnamon,3463,1980,11,-5.29166666666667,0.154995607070164,853.023993690334,0.378082191780822
Cinnamon,3463,1980,12,-9.01666666666667,0.137382463476244,807.637330535,0.378082191780822
Cinnamon,3463,1981,1,-11.6290322580645,0.123797427243928,824.794836098064,0.378082191780822
Cinnamon,3463,1981,2,-12.5446428571429,0.105105232180955,1030.92571378464,0.378082191780822
Cinnamon,3463,1981,3,-10.3629032258065,0.123405355093098,1165.72903225065,0.378082191780822
Cinnamon,3463,1981,4,-2.65833333333333,0.211790787508762,1348.84267414933,0.378082191780822
Cinnamon,3463,1981,5,-0.0403225806451613,0.212864366684482,1228.64515676452,0.378082191780822
Cinnamon,3463,1981,6,7.13333333333333,0.515740541790374,1682.74133473633,0.378082191780822
Cinnamon,3463,1981,7,8.58064516129032,0.50096436264284,1378.21935144065,0.378082191780822
Cinnamon,3463,1981,8,7.41935483870968,0.489745648154381,1387.9535481571,0.378082191780822
Cinnamon,3463,1981,9,4.74166666666667,0.35892314681316,1184.46933146267,0.378082191780822
Cinnamon,3463,1981,10,-1.78225806451613,0.189004941275016,888.660642779677,0.378082191780822
Cinnamon,3463,1981,11,-4.86666666666667,0.144489197832911,814.50666199,0.378082191780822
Cinnamon,3463,1981,12,-11.025,0.0773134066943247,659.946673382666,0.378082191780822
Cinnamon,3463,1982,1,-14.3870967741935,0.0617667349915423,727.452906008064,0.378082191780822
Cinnamon,3463,1982,2,-13.7946428571429,0.096832424208016,1074.2971523775,0.378082191780822
Cinnamon,3463,1982,3,-10.6370967741935,0.109675046723949,1155.99483553419,0.378082191780822
Cinnamon,3463,1982,4,-6.99166666666667,0.143410258066085,1305.41865824867,0.378082191780822
Cinnamon,3463,1982,5,0.645161290322581,0.221940125363652,1364.44902841484,0.378082191780822
Cinnamon,3463,1982,6,5.1,0.529937628346063,1669.24799672633,0.378082191780822
Cinnamon,3463,1982,7,7.41129032258065,0.730467778167422,1508.5625774771,0.378082191780822
Cinnamon,3463,1982,8,8.21774193548387,0.664804782657251,1363.26193164065,0.378082191780822
Cinnamon,3463,1982,9,4.53333333333333,0.342536709050365,1162.87999532333,0.378082191780822
Cinnamon,3463,1982,10,-0.766129032258065,0.225359384590784,1058.65291307871,0.378082191780822
Cinnamon,3463,1982,11,-9.75,0.109389495563333,836.586657313334,0.378082191780822
Cinnamon,3463,1982,12,-13.225,0.0918120609413201,772.063997194,0.378082191780822
Cinnamon,3463,1983,1,-13.5645161290323,0.118344888570368,843.07613050871,0.378082191780822
Cinnamon,3463,1983,2,-11.8125,0.116436994689761,968.365711410713,0.378082191780822
Cinnamon,3463,1983,3,-8.62903225806452,0.115034904987798,979.592255571613,0.378082191780822
Cinnamon,3463,1983,4,-8.45,0.111391793205106,1311.79732819667,0.378082191780822
Cinnamon,3463,1983,5,-1.59677419354839,0.187347181089295,1313.64128851226,0.378082191780822
Cinnamon,3463,1983,6,4.7,0.371099741589704,1543.882671811,0.378082191780822
Cinnamon,3463,1983,7,9.12903225806452,0.546960020866819,1509.03741573419,0.378082191780822
Cinnamon,3463,1983,8,8.81451612903226,0.500696430292996,1386.29160294645,0.378082191780822
Cinnamon,3463,1983,9,5.41666666666667,0.422833583854193,1336.821339413,0.378082191780822
Cinnamon,3463,1983,10,0.629032258064516,0.257323697427094,1014.01806485742,0.378082191780822
Cinnamon,3463,1983,11,-7.85,0.108171545699822,730.848000544334,0.378082191780822
Cinnamon,3463,1983,12,-12.0083333333333,0.0773303409849043,583.402669472666,0.378082191780822
Cinnamon,3463,1984,1,-16.9838709677419,0.0898495331357069,905.517418449677,0.378082191780822
Cinnamon,3463,1984,2,-14.7672413793103,0.106656087060773,1075.57517047862,0.378082191780822
Cinnamon,3463,1984,3,-12.2822580645161,0.116095475499272,1177.3625820029,0.378082191780822
Cinnamon,3463,1984,4,-8.875,0.146166486204109,1325.29065684567,0.378082191780822
Cinnamon,3463,1984,5,0.556451612903226,0.290107676049261,1511.64903520355,0.378082191780822
Cinnamon,3463,1984,6,4.98333333333333,0.40549262563159,1492.36267414933,0.378082191780822
Cinnamon,3463,1984,7,8.03225806451613,0.496327186514906,1415.73160430419,0.378082191780822
Cinnamon,3463,1984,8,7.7258064516129,0.449607609489659,1328.59871284548,0.378082191780822
Cinnamon,3463,1984,9,3.58333333333333,0.325374085516801,1224.45866526367,0.378082191780822
Cinnamon,3463,1984,10,-4.51612903225806,0.139181384569106,869.42968149258,0.378082191780822
Cinnamon,3463,1984,11,-10.9,0.110622028709807,938.645337197334,0.378082191780822
Cinnamon,3463,1984,12,-13.65,0.0722917135201155,659.946671910666,0.378082191780822
Cinnamon,3463,1985,1,-18.4435483870968,0.0632833080104182,814.823222534517,0.378082191780822
Cinnamon,3463,1985,2,-16.1696428571429,0.0878270156137874,1020.41143495393,0.378082191780822
Cinnamon,3463,1985,3,-11.0806451612903,0.107972791258789,1082.86967379871,0.378082191780822
Cinnamon,3463,1985,4,-5.84166666666667,0.175431652346028,1374.84801075633,0.378082191780822
Cinnamon,3463,1985,5,0.225806451612903,0.237645300548416,1339.51999502161,0.378082191780822
Cinnamon,3463,1985,6,5.81666666666667,0.513427770328092,1692.79999766167,0.378082191780822
Cinnamon,3463,1985,7,7.86290322580645,0.56916757922056,1404.81032609,0.378082191780822
Cinnamon,3463,1985,8,7.94354838709677,0.754373871642346,1605.90451748677,0.378082191780822
Cinnamon,3463,1985,9,2.075,0.313232771854537,994.090669135334,0.378082191780822
Cinnamon,3463,1985,10,-0.532258064516129,0.224986469122347,1047.49420384645,0.378082191780822
Cinnamon,3463,1985,11,-7.65833333333333,0.0879090390554448,644.735998719666,0.378082191780822
Cinnamon,3463,1985,12,-15.0166666666667,0.0909636689673203,831.189331462666,0.378082191780822
Cinnamon,3463,1986,1,-6.16129032258065,0.175575003277545,768.526447198387,0.378082191780822
Cinnamon,3463,1986,2,-7.75,0.0929040668011457,749.142856830713,0.378082191780822
Cinnamon,3463,1986,3,-3.06451612903226,0.199763177092544,1292.03613423323,0.378082191780822
Cinnamon,3463,1986,4,-1.21666666666667,0.213537177989506,1260.27733988067,0.378082191780822
Cinnamon,3463,1986,5,2.0241935483871,0.265373299168067,1457.75483418387,0.378082191780822
Cinnamon,3463,1986,6,8.26666666666667,0.426320124689987,1502.42132888667,0.378082191780822
Cinnamon,3463,1986,7,9.34677419354839,0.467297098775734,1348.54194000968,0.378082191780822
Cinnamon,3463,1986,8,10.1209677419355,0.598344845745105,1340.46967492645,0.378082191780822
Cinnamon,3463,1986,9,3.81666666666667,0.222462167379891,974.464002461,0.378082191780822
Cinnamon,3463,1986,10,-0.387096774193548,0.188657673830213,1007.60774216548,0.378082191780822
Cinnamon,3463,1986,11,-5.86666666666667,0.128011778768529,778.933329829666,0.378082191780822
Cinnamon,3463,1986,12,-8.825,0.122059200944657,806.165332229334,0.378082191780822
Cinnamon,3463,1987,1,-10.241935483871,0.101568258749964,698.250322921936,0.378082191780822
Cinnamon,3463,1987,2,-7.51785714285714,0.127668325329729,935.771442979287,0.378082191780822
Cinnamon,3463,1987,3,-6.7258064516129,0.161815101469903,1228.17031963516,0.378082191780822
Cinnamon,3463,1987,4,0.25,0.243294350198535,1393.00267648767,0.378082191780822
Cinnamon,3463,1987,5,2.98387096774194,0.277901614333428,1347.59225218097,0.378082191780822
Cinnamon,3463,1987,6,8.825,0.628424772569324,1617.48267648767,0.378082191780822
Cinnamon,3463,1987,7,10.491935483871,0.82681960727917,1495.74193095806,0.378082191780822
Cinnamon,3463,1987,8,9.14516129032258,0.604994133422203,1233.1561281271,0.378082191780822
Cinnamon,3463,1987,9,6.21666666666667,0.42198158950594,1164.10667835833,0.378082191780822
Cinnamon,3463,1987,10,2.51612903225806,0.267373505911928,751.669676061613,0.378082191780822
Cinnamon,3463,1987,11,-5.775,0.133446458065361,693.557336944334,0.378082191780822
Cinnamon,3463,1987,12,-10.5833333333333,0.0747540816140023,556.416001058,0.378082191780822
Cinnamon,3463,1988,1,-11.5725806451613,0.0797762599101391,689.228384700323,0.378082191780822
Cinnamon,3463,1988,2,-7.31896551724138,0.151674105140754,1049.43448033965,0.378082191780822
Cinnamon,3463,1988,3,-7.90322580645161,0.138732226324367,1167.15355381806,0.378082191780822
Cinnamon,3463,1988,4,-0.733333333333333,0.220336949441247,1328.23466924267,0.378082191780822
Cinnamon,3463,1988,5,2.39516129032258,0.288194339781782,1433.30064244581,0.378082191780822
Cinnamon,3463,1988,6,9.61666666666667,0.631912745372165,1518.85865824867,0.378082191780822
Cinnamon,3463,1988,7,11.3629032258065,0.791478640711894,1536.34064154065,0.378082191780822
Cinnamon,3463,1988,8,11.0967741935484,0.744734162857182,1398.63740216419,0.378082191780822
Cinnamon,3463,1988,9,5.39166666666667,0.397275276572373,1155.765335434,0.378082191780822
Cinnamon,3463,1988,10,3.69354838709677,0.257467995965643,871.091614260967,0.378082191780822
Cinnamon,3463,1988,11,-7.30833333333333,0.0706766992933334,630.506661100666,0.378082191780822
Cinnamon,3463,1988,12,-9.26666666666667,0.107375620076687,660.927998474334,0.378082191780822
Cinnamon,3463,1989,1,-9.9758064516129,0.117865765675669,741.935481044193,0.378082191780822
Cinnamon,3463,1989,2,-8.63392857142857,0.100212542031957,867.954290848213,0.378082191780822
Cinnamon,3463,1989,3,-2.57258064516129,0.180504452843107,1188.75870017323,0.378082191780822
Cinnamon,3463,1989,4,0.2,0.20504373684506,1325.04533310333,0.378082191780822
Cinnamon,3463,1989,5,4.08870967741935,0.314737892114141,1434.01290775161,0.378082191780822
Cinnamon,3463,1989,6,7.38333333333333,0.569188356985722,1600.30932912433,0.378082191780822
Cinnamon,3463,1989,7,12.508064516129,0.975651784200229,1448.25805546452,0.378082191780822
Cinnamon,3463,1989,8,9.4758064516129,0.503348485294223,1303.90710311032,0.378082191780822
Cinnamon,3463,1989,9,7.65,0.397425375529432,1136.874664566,0.378082191780822
Cinnamon,3463,1989,10,0.637096774193548,0.211244718344456,872.04128964742,0.378082191780822
Cinnamon,3463,1989,11,-4.56666666666667,0.135582348459295,686.442678243334,0.378082191780822
Cinnamon,3463,1989,12,-9.31666666666667,0.100853460032471,618.485334276334,0.378082191780822
Cinnamon,3463,1990,1,-9.91129032258065,0.0999763338949258,729.114834517743,0.378082191780822
Cinnamon,3463,1990,2,-8.46428571428571,0.118746077543136,957.851425063929,0.378082191780822
Cinnamon,3463,1990,3,-4,0.157787321561838,1128.92903904677,0.378082191780822
Cinnamon,3463,1990,4,-0.7,0.209748863945463,1245.557335204,0.378082191780822
Cinnamon,3463,1990,5,2.17741935483871,0.282178951395994,1508.0877369571,0.378082191780822
Cinnamon,3463,1990,6,9.625,0.511249334933608,1527.445336607,0.378082191780822
Cinnamon,3463,1990,7,9.90322580645161,0.536559561984533,1423.09162557548,0.378082191780822
Cinnamon,3463,1990,8,10.008064516129,0.683220743128836,1444.69676740484,0.378082191780822
Cinnamon,3463,1990,9,8.53333333333333,0.566254490895311,1183.97866409833,0.378082191780822
Cinnamon,3463,1990,10,0.790322580645161,0.220942089315075,973.89418914129,0.378082191780822
Cinnamon,3463,1990,11,-4.35,0.141420919399709,746.549335549,0.378082191780822
Cinnamon,3463,1990,12,-12.5333333333333,0.0712235436280978,678.591993038666,0.378082191780822
Cinnamon,3463,1991,1,-10.8870967741935,0.110767051615134,795.354838130967,0.378082191780822
Cinnamon,3463,1991,2,-6.60714285714286,0.150082703754121,1026.98285632964,0.378082191780822
Cinnamon,3463,1991,3,-7.5,0.139116553189158,1055.80386825226,0.378082191780822
Cinnamon,3463,1991,4,-3.94166666666667,0.187223029794597,1248.255996964,0.378082191780822
Cinnamon,3463,1991,5,2.08870967741935,0.241540353781432,1420.48000271548,0.378082191780822
Cinnamon,3463,1991,6,7.11666666666667,0.375920042240196,1490.89068256733,0.378082191780822
Cinnamon,3463,1991,7,9.90322580645161,0.570107949081307,1435.67483599419,0.378082191780822
Cinnamon,3463,1991,8,9.68548387096774,0.487906547065629,1392.46451612903,0.378082191780822
Cinnamon,3463,1991,9,6.06666666666667,0.354866341916086,1238.19733462133,0.378082191780822
Cinnamon,3463,1991,10,2,0.216410859021145,966.771621212903,0.378082191780822
Cinnamon,3463,1991,11,-7.425,0.0955066456974353,711.221326832,0.378082191780822
Cinnamon,3463,1991,12,-8.16666666666667,0.138606012421627,810.090665033666,0.378082191780822
Cinnamon,3463,1992,1,-8.83870967741935,0.130496794978542,816.722576119354,0.378082191780822
Cinnamon,3463,1992,2,-6.96551724137931,0.144875595610367,909.340696182413,0.378082191780822
Cinnamon,3463,1992,3,-3.57258064516129,0.190649792130849,1095.69032201677,0.378082191780822
Cinnamon,3463,1992,4,1.93333333333333,0.263422938593506,1339.52,0.378082191780822
Cinnamon,3463,1992,5,4.41129032258065,0.297332997056942,1343.5561281271,0.378082191780822
Cinnamon,3463,1992,6,7.25833333333333,0.379098147589049,1475.68000467667,0.378082191780822
Cinnamon,3463,1992,7,8.99193548387097,0.434363915207529,1399.82451137323,0.378082191780822
Cinnamon,3463,1992,8,9.09677419354839,0.402508323229078,1178.31226983903,0.378082191780822
Cinnamon,3463,1992,9,6.86666666666667,0.349418289926686,1100.81066386067,0.378082191780822
Cinnamon,3463,1992,10,2.87096774193548,0.233157918117605,788.23225182484,0.378082191780822
Cinnamon,3463,1992,11,-9.03333333333333,0.1009787368812,751.701333586334,0.378082191780822
Cinnamon,3463,1992,12,-10.425,0.0888776899934423,625.599999409666,0.378082191780822
Cinnamon,3463,1993,1,-8.82258064516129,0.103796053585869,693.027099259677,0.378082191780822
Cinnamon,3463,1993,2,-9.00892857142857,0.0895700676088912,711.291433352142,0.378082191780822
Cinnamon,3463,1993,3,-3.99193548387097,0.192901354469993,1313.16644799226,0.378082191780822
Cinnamon,3463,1993,4,-2.475,0.213338672822068,1183.978667602,0.378082191780822
Cinnamon,3463,1993,5,3.31451612903226,0.30743336307076,1405.04774691387,0.378082191780822
Cinnamon,3463,1993,6,6.725,0.373137787829758,1507.32800607967,0.378082191780822
Cinnamon,3463,1993,7,10.0645161290323,0.520129872745285,1412.88256684516,0.378082191780822
Cinnamon,3463,1993,8,9.21774193548387,0.519065846429663,1300.10838234839,0.378082191780822
